"OrderID","CustomerID","EmployeeID","ShippingMethodID","OrderDate","ShipDate","FreightCharge"
"1098","21","6","1","8/27/2004","8/27/2004","0.00"
"1099","2","6","1","8/27/2004","8/27/2004","0.00"
"1100","42","6","1","8/27/2004","8/27/2004","28.00"
"1101","5","6","1","8/27/2004","8/27/2004","28.00"
"1103","19","6","1","9/1/2004","9/1/2004","0.00"
"1104","18","6","1","8/31/2004","8/31/2004","0.00"
"1105","64","6","1","9/1/2004","9/1/2004","28.00"
"1106","40","6","1","9/1/2004","9/1/2004","0.00"
"1107","24","6","1","9/2/2004","9/2/2004","0.00"
"1108","18","6","1","9/2/2004","9/2/2004","0.00"
"1109","7","6","1","9/2/2004","9/2/2004","0.00"
"1110","101","6","1","9/3/2004","9/3/2004","28.00"
"1111","5","6","1","9/4/2004","9/4/2004","28.00"
"1112","7","6","1","9/4/2004","9/4/2004","0.00"
"1113","86","6","1","9/6/2004","9/6/2004","31.00"
"1114","32","6","1","9/7/2004","9/7/2004","0.00"
"1115","22","6","1","9/7/2004","9/7/2004","0.00"
"1116","32","6","1","9/7/2004","9/7/2004","0.00"
"1117","110","6","1","9/7/2004","9/7/2004","31.00"
"1118","5","6","1","9/7/2004","9/7/2004","0.00"
"1119","41","6","1","9/8/2004","9/8/2004","31.00"
"1120","74","6","1","9/9/2004","9/9/2004","0.00"
"1121","3","6","1","9/9/2004","9/9/2004","0.00"
"1122","34","6","1","9/9/2004","9/9/2004","0.00"
"1123","18","6","1","9/9/2004","9/9/2004","0.00"
"1125","25","6","1","9/10/2004","9/10/2004","0.00"
"1126","13","6","1","9/10/2004","9/10/2004","31.00"
"1127","82","6","1","9/11/2004","9/11/2004","14.35"
"1128","22","6","1","9/13/2004","9/13/2004","0.00"
"1129","130","6","1","9/13/2004","9/13/2004","31.00"
"1130","18","6","1","9/13/2004","9/13/2004","0.00"
"1131","117","6","1","9/14/2004","9/14/2004","0.00"
"1132","40","6","1","9/14/2004","9/14/2004","0.00"
"1133","5","6","1","9/14/2004","9/14/2004","31.00"
"1134","32","6","1","9/15/2004","9/15/2004","0.00"
"1135","40","6","1","9/15/2004","9/15/2004","0.00"
"1136","5","6","1","9/15/2004","9/15/2004","0.00"
"1137","2","1","1","9/15/2004","9/15/2004","0.00"
"1138","18","1","1","9/15/2004","9/15/2004","0.00"
"1139","132","1","1","9/15/2004","9/15/2004","0.00"
"1140","132","6","1","9/16/2004","9/16/2004","0.00"
"1141","32","6","1","9/16/2004","9/16/2004","0.00"
"1142","7","6","1","9/17/2004","9/17/2004","0.00"
"1143","24","6","1","9/17/2004","9/17/2004","0.00"
"1144","45","6","1","9/20/2004","9/20/2004","0.00"
"1145","21","6","1","9/20/2004","9/20/2004","0.00"
"1146","22","6","1","9/20/2004","9/20/2004","0.00"
"1148","2","6","1","9/21/2004","9/21/2004","0.00"
"1149","40","6","1","9/23/2004","9/23/2004","0.00"
"1150","79","6","1","9/23/2004","9/23/2004","0.00"
"1151","102","6","1","9/23/2004","9/23/2004","0.00"
"1152","17","6","1","9/23/2004","9/23/2004","0.00"
"1153","18","6","1","9/23/2004","9/23/2004","0.00"
"1154","84","6","1","9/23/2004","9/23/2004","0.00"
"1155","133","6","1","9/24/2004","9/24/2004","0.00"
"1156","64","6","1","9/25/2004","9/25/2004","31.00"
"1158","3","6","1","9/27/2004","9/27/2004","0.00"
"1159","18","6","1","9/28/2004","9/28/2004","0.00"
"1160","134","6","1","9/29/2004","9/29/2004","0.00"
"1161","60","6","1","10/1/2004","10/1/2004","0.00"
"1163","134","6","1","10/1/2004","10/1/2004","0.00"
"1164","6","6","1","10/1/2004","10/1/2004","0.00"
"1165","101","6","1","10/1/2004","1/1/2004","0.00"
"1166","7","6","1","10/2/2004","10/2/2002","0.00"
"1167","22","12","1","10/21/2004","10/21/2004","0.00"
"1168","40","6","1","10/4/2004","10/4/2004","0.00"
"1169","37","6","1","10/4/2004","10/4/2004","0.00"
"1170","135","6","1","10/4/2004","10/4/2004","0.00"
"1171","5","6","1","10/4/2004","10/4/2004","31.00"
"1172","136","6","1","10/5/2004","10/5/2004","0.00"
"1173","137","6","1","10/6/2004","10/6/2004","0.00"
"1174","13","6","1","10/6/2004","1/6/2004","31.00"
"1175","32","6","1","10/6/2004","10/6/2004","0.00"
"1176","41","6","1","10/6/2004","10/6/2004","31.00"
"1177","138","6","1","10/7/2004","10/7/2004","31.00"
"1178","32","6","1","10/7/2004","10/7/2004","0.00"
"1179","82","6","1","10/7/2004","10/7/2004","0.00"
"1180","139","6","1","10/8/2004","10/8/2004","0.00"
"1181","25","6","1","10/9/2004","10/9/2004","0.00"
"1182","140","6","1","10/9/2004","10/9/2004","31.00"
"1183","18","6","1","10/9/2004","10/9/2004","0.00"
"1184","21","6","1","10/11/2004","10/11/2001","0.00"
"1185","40","6","1","10/11/2004","10/11/2004","0.00"
"1186","141","6","1","10/11/2004","10/11/2004","31.00"
"1187","5","6","1","10/11/2004","10/11/2004","31.00"
"1188","5","6","1","10/12/2004","10/12/2004","0.00"
"1189","18","6","1","10/12/2004","10/12/2004","0.00"
"1190","82","6","1","10/13/2004","10/13/2004","0.00"
"1191","8","6","1","10/13/2004","10/13/2004","0.00"
"1192","2","6","1","10/13/2004","10/13/2004","0.00"
"1193","142","6","1","10/13/2004","10/13/2004","0.00"
"1194","143","6","1","10/14/2004","10/14/2004","0.00"
"1195","142","6","1","10/15/2004","10/15/2004","0.00"
"1196","84","12","1","10/15/2004","10/15/2004","0.00"
"1197","136","6","1","10/16/2004","10/16/2004","0.00"
"1198","7","6","1","10/16/2004","10/16/2004","0.00"
"1199","6","6","1","10/18/2004","10/18/2004","0.00"
"1200","140","6","1","10/18/2004","10/18/2004","0.00"
"1201","21","6","1","10/18/2004","10/18/2004","0.00"
"1202","140","6","1","10/18/2004","10/18/2004","9.20"
"1203","35","6","1","10/19/2004","10/19/2004","31.00"
"1204","18","6","1","10/19/2004","10/19/2004","0.00"
"1206","40","6","1","10/20/2004","10/20/2001","0.00"
"1207","7","6","1","11/1/2004","11/1/2004","0.00"
"1210","145","12","1","11/1/2004","11/1/2004","17.00"
"1211","22","12","1","10/21/2004","10/21/2004","0.00"
"1212","84","12","1","10/21/2004","10/21/2004","0.00"
"1213","67","12","1","10/21/2004","10/21/2004","0.00"
"1214","32","12","1","10/21/2004","10/21/2004","0.00"
"1216","7","12","1","10/22/2004","10/22/2004","0.00"
"1217","82","12","1","10/23/2004","10/23/2004","0.00"
"1218","147","12","1","11/5/2004","11/5/2004","31.00"
"1219","148","12","1","10/25/2004","10/25/2004","0.00"
"1220","40","12","1","10/26/2004","10/26/2004","0.00"
"1221","147","12","1","10/27/2004","10/27/2004","31.00"
"1223","149","12","1","11/2/2004","11/2/2004","17.00"
"1225","5","12","1","10/27/2004","10/27/2004","31.00"
"1226","18","12","1","10/27/2004","10/27/2004","0.00"
"1228","3","12","1","10/28/2004","10/28/2004","0.00"
"1229","151","12","1","10/28/2004","10/28/2004","31.00"
"1231","140","12","1","11/3/2004","11/3/2004","31.00"
"1232","21","12","1","10/30/2004","10/30/2004","0.00"
"1233","8","12","1","10/30/2004","10/30/2004","0.00"
"1234","40","6","1","11/1/2004","11/1/2004","0.00"
"1235","7","6","1","11/3/2004","11/3/2004","0.00"
"1236","151","6","1","11/3/2004","11/3/2004","31.00"
"1237","110","6","1","11/3/2004","11/3/2004","31.00"
"1238","40","6","1","11/3/2004","11/3/2004","0.00"
"1239","18","6","1","11/3/2004","11/3/2004","0.00"
"1240","47","6","1","11/4/2004","11/4/2004","0.00"
"1241","42","6","1","11/5/2004","11/5/2004","31.00"
"1242","112","6","1","11/5/2004","11/5/2004","31.00"
"1243","7","6","1","11/5/2004","11/5/2004","0.00"
"1244","2","6","1","11/6/2004","11/6/2004","0.00"
"1245","140","6","1","11/9/2004","11/9/2004","31.00"
"1246","40","6","1","11/9/2004","11/9/2004","0.00"
"1247","8","6","1","11/9/2004","11/9/2004","0.00"
"1249","152","6","1","11/9/2004","11/9/2004","31.00"
"1250","18","6","1","11/9/2004","11/9/2004","0.00"
"1251","47","6","1","11/10/2004","11/10/2004","31.00"
"1252","21","6","1","11/10/2004","11/10/2004","0.00"
"1253","5","6","1","11/10/2004","11/10/2004","31.00"
"1254","151","6","1","11/10/2004","11/10/2004","31.00"
"1255","1","6","1","11/11/2004","11/11/2004","0.00"
"1256","40","6","1","11/12/2004","11/12/2004","0.00"
"1257","84","6","1","11/12/2004","11/12/2004","0.00"
"1258","8","6","1","11/12/2004","11/12/2004","0.00"
"1259","7","6","1","11/12/2004","11/12/2004","0.00"
"1260","153","6","1","11/12/2004","11/12/2004","31.00"
"1261","24","6","1","11/12/2004","11/12/2004","32.50"
"1262","40","6","1","11/13/2004","11/13/2004","0.00"
"1263","40","6","1","11/13/2004","11/13/2004","0.00"
"1264","22","6","1","11/13/2004","11/13/2004","0.00"
"1265","22","6","1","11/15/2004","11/15/2004","0.00"
"1266","21","6","1","11/15/2004","11/15/2004","0.00"
"1267","127","6","1","11/15/2004","11/15/2004","0.00"
"1268","19","6","1","11/16/2004","11/16/2004","0.00"
"1269","7","6","1","11/16/2004","11/16/2004","0.00"
"1270","40","6","1","11/16/2004","11/16/2004","0.00"
"1271","155","6","1","11/16/2004","11/16/2004","31.00"
"1272","149","6","1","11/16/2004","11/16/2004","31.00"
"1273","17","6","1","11/16/2004","11/16/2004","0.00"
"1274","148","6","1","11/16/2004","11/16/2004","0.00"
"1276","5","6","1","11/17/2004","11/17/2004","31.00"
"1277","22","6","1","11/17/2004","11/17/2004","0.00"
"1278","156","6","1","11/17/2004","11/17/2004","0.00"
"1279","22","6","1","11/17/2004","11/17/2004","0.00"
"1280","57","6","1","11/18/2004","11/18/2004","0.00"
"1281","40","6","1","11/19/2004","11/19/2004","0.00"
"1282","40","6","1","11/19/2004","11/19/2004","0.00"
"1283","8","6","1","11/19/2004","11/19/2004","0.00"
"1284","22","6","1","11/19/2004","11/19/2004","0.00"
"1285","7","6","1","11/19/2004","11/19/2004","0.00"
"1286","40","6","1","11/20/2004","11/20/2004","0.00"
"1287","22","6","1","11/20/2004","11/20/2004","0.00"
"1288","157","1","1","11/22/2004","11/22/2004","0.00"
"1289","32","6","1","11/23/2004","11/23/2004","0.00"
"1290","102","6","1","11/24/2004","11/24/2004","0.00"
"1291","64","6","1","11/24/2004","11/24/2004","31.00"
"1292","13","6","1","11/24/2004","11/24/2004","31.00"
"1293","18","6","1","11/24/2004","11/24/2004","0.00"
"1294","142","6","1","11/25/2004","11/25/2004","0.00"
"1295","40","6","1","11/25/2004","11/25/2004","0.00"
"1296","2","6","1","11/25/2004","11/25/2004","0.00"
"1297","3","6","1","11/25/2004","11/25/2004","0.00"
"1298","63","6","1","12/1/2004","12/1/2004","30.75"
"1299","40","6","1","11/26/2004","11/26/2004","0.00"
"1300","158","6","1","11/26/2004","11/26/2004","0.00"
"1301","138","6","1","12/2/2004","12/2/2004","31.00"
"1302","159","6","1","11/26/2004","11/26/2004","31.00"
"1303","40","6","1","11/27/2004","11/27/2004","0.00"
"1304","7","6","1","11/27/2004","11/27/2004","0.00"
"1305","25","6","1","11/27/2004","11/27/2004","0.00"
"1306","35","6","1","12/1/2004","12/1/2004","31.00"
"1307","82","6","1","11/30/2004","11/30/2004","0.00"
"1308","22","6","1","11/29/2004","11/29/2004","0.00"
"1309","22","6","1","11/29/2004","11/29/2004","0.00"
"1310","41","6","1","12/1/2004","12/1/2004","31.00"
"1311","110","6","1","12/1/2004","12/1/2004","31.00"
"1312","145","6","1","12/1/2004","12/1/2004","31.00"
"1313","40","6","1","12/1/2004","12/1/2004","0.00"
"1314","1","6","1","12/1/2004","12/1/2004","0.00"
"1315","45","6","1","12/1/2004","12/1/2004","0.00"
"1317","161","6","1","12/3/2004","12/3/2004","0.00"
"1318","19","6","1","12/3/2004","12/3/2004","0.00"
"1320","19","6","1","12/3/2004","12/3/2004","0.00"
"1321","32","6","1","12/3/2004","12/3/2004","0.00"
"1322","42","6","1","12/4/2004","12/4/2004","31.00"
"1323","22","6","1","12/6/2004","12/6/2004","0.00"
"1324","81","6","1","12/6/2004","12/6/2004","0.00"
"1325","5","6","1","12/6/2004","12/6/2004","31.00"
"1326","162","6","1","12/6/2004","12/6/2004","0.00"
"1327","163","12","1","12/6/2004","12/6/2004","0.00"
"1328","18","12","1","12/6/2004","12/6/2004","0.00"
"1329","22","6","1","12/7/2004","12/7/2004","0.00"
"1330","164","6","1","12/7/2004","12/7/2004","31.00"
"1331","34","6","1","12/7/2004","12/7/2004","0.00"
"1332","2","6","1","12/8/2004","12/8/2004","0.00"
"1333","2","6","1","12/8/2004","12/8/2004","0.00"
"1334","165","6","1","12/8/2004","12/8/2004","0.00"
"1335","17","6","1","12/9/2004","12/9/2004","0.00"
"1336","84","6","1","12/10/2004","12/10/2004","31.00"
"1337","21","6","1","12/11/2004","12/11/2004","0.00"
"1338","161","6","1","12/14/2004","12/14/2004","0.00"
"1339","57","6","1","12/14/2004","12/14/2004","0.00"
"1340","22","6","1","12/15/2004","12/15/2004","0.00"
"1341","135","6","1","12/15/2004","12/15/2004","0.00"
"1342","147","6","1","12/15/2004","12/15/2004","31.00"
"1343","166","6","1","12/15/2004","12/15/2004","0.00"
"1344","60","6","1","12/17/2004","12/17/2004","31.00"
"1345","120","6","1","12/17/2004","12/17/2004","31.00"
"1346","5","6","1","12/17/2004","12/17/2004","31.00"
"1347","18","6","1","12/17/2004","12/17/2004","0.00"
"1348","5","6","1","12/18/2004","12/18/2004","0.00"
"1349","7","6","1","12/18/2004","12/18/2004","0.00"
"1350","35","6","1","12/18/2004","12/18/2004","31.70"
"1351","8","6","1","12/18/2004","12/18/2004","0.00"
"1352","21","6","1","12/20/2004","12/20/2004","0.00"
"1353","6","6","1","12/20/2004","12/20/2004","0.00"
"1354","167","6","1","12/21/2004","12/21/2004","0.00"
"1355","2","6","1","12/21/2004","12/21/2004","0.00"
"1356","3","6","1","12/21/2004","12/21/2004","0.00"
"1357","152","6","1","12/22/2004","12/22/2004","31.00"
"1358","162","6","1","12/22/2004","12/22/2004","0.00"
"1360","152","6","1","12/23/2004","12/23/2004","0.00"
"1361","6","6","1","12/23/2004","12/23/2004","0.00"
"1362","22","6","1","12/23/2004","12/23/2004","0.00"
"1363","8","6","1","12/23/2004","12/23/2004","0.00"
"1364","84","6","1","12/24/2004","12/24/2004","0.00"
"1365","7","6","1","12/24/2004","12/24/2004","0.00"
"1366","40","6","1","12/25/2004","12/25/2004","0.00"
"1367","25","6","1","12/25/2004","12/25/2004","0.00"
"1368","7","6","1","12/25/2004","12/25/2004","0.00"
"1369","5","6","1","12/28/2004","12/28/2004","31.00"
"1370","40","6","1","12/28/2004","12/28/2004","0.00"
"1371","2","6","1","1/1/2005","1/1/2005","0.00"
"1372","18","6","1","12/28/2004","12/28/2004","0.00"
"1373","21","6","1","12/29/2004","12/29/2004","0.00"
"1374","13","6","1","1/1/2005","1/1/2005","31.00"
"1375","7","6","1","12/30/2004","12/30/2004","0.00"
"1376","21","6","1","1/11/2005","1/11/2005","0.00"
"1377","58","6","1","1/11/2005","1/11/2005","0.00"
"1378","17","6","1","1/11/2005","1/11/2005","0.00"
"1379","40","6","1","1/11/2005","1/11/2005","0.00"
"1380","19","6","1","1/11/2005","1/11/2005","0.00"
"1381","18","6","1","1/11/2005","1/11/2005","0.00"
"1382","19","6","1","1/11/2005","1/11/2005","0.00"
"1383","169","6","1","1/12/2005","1/12/2005","0.00"
"1384","149","6","1","1/12/2005","1/12/2005","31.00"
"1385","110","6","1","1/13/2005","1/13/2005","31.00"
"1386","163","6","1","1/13/2005","1/13/2005","0.00"
"1387","24","6","1","1/13/2005","1/13/2005","0.00"
"1388","8","6","1","1/13/2005","1/13/2005","0.00"
"1389","170","6","1","1/14/2005","1/14/2005","0.00"
"1390","7","6","1","1/14/2005","1/14/2005","0.00"
"1391","84","6","1","1/14/2005","1/14/2005","0.00"
"1392","171","6","1","1/15/2005","1/15/2005","31.00"
"1393","40","6","1","1/15/2005","1/15/2005","0.00"
"1394","7","6","1","1/16/2005","1/16/2005","0.00"
"1395","57","6","1","1/17/2005","1/17/2005","0.00"
"1396","155","6","1","1/17/2005","1/17/2005","31.00"
"1397","2","6","1","1/17/2005","1/17/2005","0.00"
"1398","3","6","1","1/17/2005","1/17/2005","0.00"
"1399","7","6","1","1/17/2005","1/17/2005","0.00"
"1400","35","6","1","1/17/2005","1/17/2005","31.00"
"1401","6","6","1","1/18/2005","1/18/2005","0.00"
"1403","3","6","1","1/18/2005","1/18/2005","0.00"
"1404","112","6","1","1/18/2005","1/18/2005","31.00"
"1405","172","6","1","1/19/2005","1/19/2005","0.00"
"1406","173","6","1","1/19/2005","1/19/2005","15.00"
"1407","40","6","1","1/19/2005","1/19/2005","0.00"
"1408","142","6","1","1/19/2005","1/19/2005","0.00"
"1409","162","6","1","1/19/2005","1/19/2005","0.00"
"1410","174","6","1","1/19/2005","1/19/2005","0.00"
"1411","98","6","1","1/19/2005","1/19/2005","31.00"
"1412","40","6","1","1/20/2005","1/20/2005","0.00"
"1413","175","6","1","1/20/2005","1/20/2005","0.00"
"1414","32","6","1","1/21/2005","1/21/2005","0.00"
"1415","8","6","1","1/21/2005","1/21/2005","0.00"
"1416","32","6","1","1/21/2005","1/21/2005","0.00"
"1417","81","6","1","1/22/2005","1/22/2005","0.00"
"1418","40","6","1","1/22/2005","1/22/2005","0.00"
"1419","5","6","1","1/22/2005","1/22/2005","31.00"
"1420","152","6","1","1/22/2005","1/22/2005","31.00"
"1421","21","6","1","1/24/2005","1/24/2005","0.00"
"1422","37","6","1","1/24/2005","1/24/2005","0.00"
"1423","5","6","1","1/24/2005","1/24/2005","0.00"
"1424","7","6","1","1/24/2005","1/24/2005","0.00"
"1425","60","6","1","1/25/2005","1/25/2005","31.00"
"1426","148","6","1","2/1/2005","2/1/2005","0.00"
"1427","45","6","1","1/25/2005","1/25/2005","0.00"
"1428","57","6","1","1/26/2005","1/26/2005","0.00"
"1429","64","6","1","1/26/2005","1/26/2005","31.00"
"1431","18","6","","1/26/2005","1/26/2005","0.00"
"1433","145","6","1","2/1/2005","2/1/2005","31.00"
"1434","1","6","1","1/27/2005","1/27/2005","0.00"
"1435","25","6","1","1/27/2005","1/27/2005","0.00"
"1436","153","6","1","2/1/2005","2/1/2005","0.00"
"1437","24","6","1","1/28/2005","1/28/2005","0.00"
"1438","110","6","1","2/1/2005","2/1/2005","31.00"
"1439","7","6","1","1/28/2005","1/28/2005","0.00"
"1440","84","6","1","1/28/2005","1/28/2005","0.00"
"1441","111","6","1","3/1/2005","3/1/2005","0.00"
"1442","112","6","1","2/1/2005","2/1/2005","31.00"
"1443","87","6","1","3/1/2005","3/1/2005","0.00"
"1444","6","6","1","2/1/2005","2/1/2005","0.00"
"1445","2","6","1","2/1/2005","2/1/2005","0.00"
"1446","159","6","1","2/1/2005","2/1/2005","31.00"
"1447","176","6","1","2/2/2005","2/2/2005","0.00"
"1448","177","6","1","2/2/2005","2/2/2005","0.00"
"1449","8","6","1","2/2/2005","2/2/2005","0.00"
"1450","25","6","1","2/2/2005","2/2/2005","0.00"
"1451","158","6","1","2/3/2005","2/3/2005","0.00"
"1452","178","6","1","2/3/2005","2/3/2005","0.00"
"1453","152","6","1","2/3/2005","2/3/2005","31.00"
"1454","7","6","1","2/4/2005","2/4/2005","0.00"
"1455","35","6","1","2/4/2005","2/4/2005","31.00"
"1456","98","6","1","2/7/2005","2/7/2005","31.00"
"1457","42","6","1","2/7/2005","2/7/2005","31.00"
"1458","140","6","1","2/7/2005","2/7/2005","31.00"
"1459","140","6","1","2/7/2005","2/7/2005","31.00"
"1460","21","6","1","2/8/2005","2/8/2005","0.00"
"1461","2","6","1","2/8/2005","2/8/2005","0.00"
"1462","5","6","","2/8/2005","2/8/2005","31.00"
"1463","7","6","1","2/8/2005","2/8/2005","0.00"
"1464","5","6","1","2/9/2005","2/9/2005","0.00"
"1465","170","6","1","2/9/2005","2/9/2005","0.00"
"1466","19","6","1","2/9/2005","2/9/2005","0.00"
"1467","175","6","1","2/9/2005","2/9/2005","0.00"
"1468","19","6","1","2/9/2005","2/9/2005","0.00"
"1469","151","6","1","2/9/2005","2/9/2005","31.00"
"1470","76","6","1","2/10/2005","2/10/2005","0.00"
"1471","164","6","1","2/10/2005","2/10/2005","31.00"
"1472","5","6","1","2/10/2005","2/10/2005","31.00"
"1473","84","6","1","2/11/2005","2/11/2005","31.00"
"1474","40","6","1","2/11/2005","2/11/2005","0.00"
"1475","41","6","1","2/11/2005","2/11/2005","31.00"
"1476","179","6","1","2/11/2005","2/11/2005","31.00"
"1477","180","6","1","2/11/2005","2/11/2005","0.00"
"1478","40","6","1","2/12/2005","2/12/2005","0.00"
"1479","74","6","1","2/12/2005","2/12/2005","0.00"
"1480","7","6","1","2/12/2005","2/12/2005","0.00"
"1481","6","6","1","2/14/2005","2/14/2005","0.00"
"1482","167","6","1","2/14/2005","2/14/2005","0.00"
"1483","21","6","1","2/14/2005","2/14/2005","0.00"
"1484","1","6","1","2/14/2005","2/14/2005","0.00"
"1485","13","6","1","2/14/2005","2/14/2005","31.00"
"1486","173","6","1","2/15/2005","2/15/2005","31.00"
"1487","40","6","1","2/15/2005","2/15/2005","0.00"
"1488","40","6","1","2/15/2005","2/15/2005","0.00"
"1489","139","6","1","2/15/2005","2/15/2005","0.00"
"1490","2","6","1","2/15/2005","2/15/2005","0.00"
"1491","181","6","1","2/15/2005","2/15/2005","31.00"
"1492","35","6","1","2/15/2005","2/15/2005","31.00"
"1493","161","6","1","2/16/2005","2/16/2005","0.00"
"1494","25","6","1","2/16/2005","2/16/2005","0.00"
"1495","3","6","1","2/16/2005","2/16/2005","0.00"
"1496","182","6","1","2/16/2005","2/16/2005","0.00"
"1497","110","6","1","2/17/2005","2/17/2005","31.00"
"1498","152","6","1","2/17/2005","2/17/2005","31.00"
"1499","183","6","1","2/17/2005","2/17/2005","16.00"
"1500","184","6","1","2/17/2005","2/17/2005","0.00"
"1501","162","6","1","2/17/2005","2/17/2005","0.00"
"1502","7","6","1","2/18/2005","2/18/2005","0.00"
"1503","57","6","1","2/21/2005","2/21/2005","0.00"
"1504","40","6","1","2/21/2005","2/21/2005","0.00"
"1505","21","6","1","2/21/2005","2/21/2005","0.00"
"1506","60","6","1","2/21/2005","2/21/2005","31.00"
"1508","112","6","1","2/21/2005","2/21/2005","31.00"
"1509","182","6","1","2/22/2005","2/22/2005","31.00"
"1510","186","6","1","2/22/2005","2/22/2005","31.00"
"1511","40","6","1","2/24/2005","2/24/2005","0.00"
"1512","84","6","1","2/24/2005","2/24/2005","0.00"
"1513","187","6","1","2/25/2005","2/25/2005","0.00"
"1514","32","6","1","2/25/2005","2/25/2005","0.00"
"1515","169","6","1","2/25/2005","2/25/2005","0.00"
"1516","188","6","1","3/1/2005","3/1/2005","31.00"
"1517","7","6","1","2/26/2005","2/26/2005","0.00"
"1518","13","6","1","3/2/2005","3/2/2005","31.00"
"1519","2","6","1","3/2/2005","3/2/2005","0.00"
"1520","5","6","1","3/3/2005","3/3/2005","0.00"
"1521","17","6","1","3/2/2005","3/2/2005","0.00"
"1522","189","6","1","3/1/2005","3/1/2005","0.00"
"1523","40","6","1","3/3/2005","3/3/2005","0.00"
"1524","164","6","1","2/28/2005","2/28/2005","31.00"
"1525","64","6","1","3/1/2005","3/1/2005","31.00"
"1526","186","6","1","3/1/2005","3/1/2005","31.00"
"1527","32","6","1","2/28/2005","2/28/2005","0.00"
"1528","190","6","1","3/1/2005","3/1/2005","31.00"
"1529","191","6","1","3/1/2005","3/1/2005","31.00"
"1530","170","6","1","3/1/2005","3/1/2005","0.00"
"1531","186","6","1","3/1/2005","3/1/2005","0.00"
"1532","41","6","1","3/3/2005","3/3/2005","31.00"
"1533","7","6","1","3/3/2005","3/3/2005","0.00"
"1534","24","6","1","2/18/2005","2/18/2005","31.00"
"1535","7","6","1","3/4/2005","3/4/2005","0.00"
"1536","32","6","1","3/4/2005","3/4/2005","0.00"
"1537","40","6","1","3/5/2005","3/5/2005","0.00"
"1538","32","6","1","3/5/2005","3/5/2005","0.00"
"1539","82","6","1","3/5/2005","3/5/2005","0.00"
"1540","25","6","1","3/5/2005","3/5/2005","0.00"
"1541","186","6","1","3/9/2005","3/9/2005","31.00"
"1542","60","6","1","3/9/2005","3/9/2005","31.00"
"1543","192","6","1","3/10/2005","3/10/2005","0.00"
"1544","149","6","1","3/10/2005","3/10/2005","31.00"
"1545","32","6","1","3/11/2005","3/11/2005","0.00"
"1546","186","12","1","3/11/2005","3/11/2005","31.00"
"1547","34","6","1","3/11/2005","3/11/2005","0.00"
"1548","135","6","1","3/12/2005","3/12/2005","0.00"
"1549","173","6","1","3/14/2005","3/14/2005","31.00"
"1550","152","6","1","3/15/2005","3/15/2005","31.00"
"1551","163","6","1","3/21/2005","3/21/2005","0.00"
"1552","37","6","1","3/21/2005","3/21/2005","0.00"
"1553","98","6","1","3/21/2005","3/21/2005","31.00"
"1554","110","6","1","4/1/2005","4/1/2005","31.00"
"1555","120","6","1","3/22/2005","3/22/2005","31.00"
"1556","64","6","1","3/23/2005","3/23/2005","31.00"
"1557","170","6","1","4/1/2005","4/1/2005","0.00"
"1558","152","6","1","3/23/2005","3/23/2005","31.00"
"1560","7","6","1","3/24/2005","3/24/2005","0.00"
"1561","98","6","1","3/24/2005","3/24/2005","31.00"
"1562","182","6","1","3/24/2005","3/24/2005","31.00"
"1563","87","6","1","3/25/2005","3/25/2005","0.00"
"1564","82","6","1","3/25/2005","3/25/2005","0.00"
"1565","32","6","1","3/25/2005","3/25/2005","0.00"
"1566","19","6","1","3/28/2005","3/28/2005","0.00"
"1567","161","6","1","3/28/2005","3/28/2005","0.00"
"1568","148","6","1","3/29/2005","3/29/2005","0.00"
"1569","45","6","1","3/29/2005","3/29/2005","0.00"
"1570","24","6","1","3/30/2005","3/30/2005","31.00"
"1571","13","6","1","4/1/2005","4/1/2005","31.00"
"1572","112","6","1","4/1/2005","4/1/2005","31.00"
"1573","84","6","1","4/1/2005","4/1/2005","0.00"
"1574","2","6","1","3/31/2005","3/31/2005","0.00"
"1575","5","6","1","3/31/2005","3/31/2005","31.00"
"1576","21","6","1","4/1/2005","4/1/2005","0.00"
"1577","81","6","1","4/1/2005","4/1/2005","0.00"
"1578","41","6","1","4/1/2005","4/1/2005","31.00"
"1579","32","6","1","4/1/2005","4/1/2005","0.00"
"1580","7","6","1","4/2/2005","4/2/2005","0.00"
"1581","40","6","1","4/4/2005","4/4/2005","0.00"
"1582","194","6","1","4/4/2005","4/4/2005","0.00"
"1583","37","6","1","4/4/2005","4/4/2005","0.00"
"1584","155","6","1","4/5/2005","4/5/2005","31.00"
"1585","32","6","1","4/5/2005","4/5/2005","0.00"
"1586","173","6","1","4/6/2005","4/6/2005","31.00"
"1587","24","6","1","4/8/2005","4/8/2005","31.00"
"1588","60","6","1","4/9/2005","4/9/2005","31.00"
"1589","57","6","1","4/11/2005","4/11/2005","0.00"
"1590","2","6","1","4/11/2005","4/11/2005","0.00"
"1591","84","6","1","4/12/2005","4/12/2005","0.00"
"1592","2","6","1","4/18/2005","4/18/2005","0.00"
"1594","21","6","1","4/18/2005","4/18/2005","0.00"
"1595","3","6","1","4/19/2005","4/19/2005","0.00"
"1596","162","6","1","4/19/2005","4/19/2005","0.00"
"1597","2","6","1","4/19/2005","4/19/2005","0.00"
"1598","21","6","1","4/19/2005","4/19/2005","0.00"
"1599","152","6","1","4/19/2005","4/19/2005","31.00"
"1600","5","6","1","4/19/2005","4/19/2005","31.00"
"1601","35","6","1","4/19/2005","4/19/2005","31.00"
"1602","6","6","1","4/20/2005","4/20/2005","0.00"
